Samples,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
4241087,2015,9,21,1,B6,669,N503JB,JFK,SJC,1845,1845,0,24,1909,385,367,339,2569,2148,4,2210,2152,-18,0,0,,,,,,
5040032,2015,11,11,3,MQ,3325,N639MQ,RIC,ORD,1446,1453,7,17,1510,149,155,117,642,1607,21,1615,1628,13,0,0,,,,,,
4096921,2015,9,12,6,EV,5089,N870AS,CHA,ATL,1325,1321,-4,16,1337,46,56,33,106,1410,7,1411,1417,6,0,0,,,,,,
4341551,2015,9,28,1,AA,1982,N163US,CLT,BOS,940,938,-2,27,1005,134,148,110,728,1155,11,1154,1206,12,0,0,,,,,,
5329998,2015,11,30,1,AA,1029,N3GJAA,LAS,ORD,1205,1331,86,17,1348,230,217,174,1514,1842,26,1755,1908,73,0,0,,0,0,0,73,0
2045192,2015,5,10,7,DL,1107,N693DL,ATL,LAS,1923,1927,4,17,1944,272,258,234,1747,2038,7,2055,2045,-10,0,0,,,,,,
37387,2015,1,3,6,US,541,N716UW,MIA,DCA,1220,1254,34,31,1325,149,150,116,919,1521,3,1449,1524,35,0,0,,35,0,0,0,0
2001607,2015,5,7,4,OO,6226,N797SK,SFO,RNO,2252,2251,-1,22,2313,63,65,38,192,2351,5,2355,2356,1,0,0,,,,,,
101900,2015,1,7,3,AA,2437,N5FBAA,DFW,LAX,1305,1336,31,12,1348,204,178,153,1235,1421,13,1429,1434,5,0,0,,,,,,
2983635,2015,7,6,1,OO,4730,N632SK,SLC,DEN,2015,2013,-2,21,2034,94,112,65,391,2139,26,2149,2205,16,0,0,,16,0,0,0,0
5104818,2015,11,15,7,WN,932,N913WN,DEN,IAD,1800,1801,1,13,1814,190,186,167,1452,2301,6,2310,2307,-3,0,0,,,,,,
4799552,2015,10,27,2,B6,460,N703JB,11697,10529,825,824,-1,13,837,173,171,153,1173,1110,5,1118,1115,-3,0,0,,,,,,
277343,2015,1,19,1,WN,301,N481WN,SJC,ONT,905,900,-5,11,911,70,65,50,333,1001,4,1015,1005,-10,0,0,,,,,,
4813153,2015,10,28,3,WN,2980,N8600F,11433,11292,635,633,-2,10,643,185,168,151,1123,714,7,740,721,-19,0,0,,,,,,
84438,2015,1,6,2,EV,4654,N11107,HRL,IAH,1053,1039,-14,8,1047,72,66,50,295,1137,8,1205,1145,-20,0,0,,,,,,
1702971,2015,4,19,7,WN,715,N272WN,SAN,LAS,1535,1532,-3,9,1541,70,71,44,258,1625,18,1645,1643,-2,0,0,,,,,,
2543045,2015,6,10,3,US,2069,N107US,JFK,CLT,1159,1151,-8,21,1212,124,102,76,541,1328,5,1403,1333,-30,0,0,,,,,,
5464556,2015,12,9,3,WN,2332,N7729A,CLT,BWI,700,655,-5,12,707,95,76,57,361,804,7,835,811,-24,0,0,,,,,,
2637318,2015,6,16,2,AA,281,N634AA,MIA,DFW,600,557,-3,12,609,186,178,155,1121,744,11,806,755,-11,0,0,,,,,,
4536973,2015,10,10,6,OO,5182,N982SW,13433,11292,1340,1330,-10,11,1341,117,101,83,604,1404,7,1437,1411,-26,0,0,,,,,,
3193361,2015,7,19,7,WN,590,N470WN,SJC,PHX,1030,1030,0,18,1048,110,108,87,621,1215,3,1220,1218,-2,0,0,,,,,,
3861345,2015,8,28,5,WN,2689,N396SW,HOU,ABQ,830,829,-1,8,837,130,119,107,759,924,4,940,928,-12,0,0,,,,,,
2414367,2015,6,2,2,WN,1793,N295WN,MDW,OMA,1650,1645,-5,9,1654,85,73,62,423,1756,2,1815,1758,-17,0,0,,,,,,
4842504,2015,10,29,4,OO,5385,N960SW,14489,14771,2000,2008,8,14,2022,98,86,65,462,2127,7,2138,2134,-4,0,0,,,,,,
5185668,2015,11,20,5,MQ,3391,N822MQ,ORD,FWA,1645,1642,-3,12,1654,59,46,30,157,1824,4,1844,1828,-16,0,0,,,,,,
1957573,2015,5,5,2,AA,1393,N5BSAA,SJU,DFW,1100,1057,-3,9,1106,330,311,275,2165,1441,27,1530,1508,-22,0,0,,,,,,
3317610,2015,7,26,7,WN,303,N964WN,DEN,MCO,1625,1652,27,22,1714,215,228,198,1546,2232,8,2200,2240,40,0,0,,13,0,0,27,0
1937836,2015,5,4,1,UA,644,N449UA,PDX,IAD,800,756,-4,9,805,300,276,263,2327,1528,4,1600,1532,-28,0,0,,,,,,
2983268,2015,7,6,1,UA,696,N844UA,DEN,MSN,1958,2007,9,10,2017,137,115,102,826,2259,3,2315,2302,-13,0,0,,,,,,
403931,2015,1,27,2,UA,717,N817UA,AUS,ORD,1429,1416,-13,69,1525,161,219,136,978,1741,14,1710,1755,45,0,0,,45,0,0,0,0
310242,2015,1,21,3,WN,4132,N496WN,MCO,BUF,1105,1104,-1,13,1117,155,151,135,1011,1332,3,1340,1335,-5,0,0,,,,,,
1306409,2015,3,26,4,OO,6463,N791SK,SMF,LAX,601,555,-6,13,608,94,90,59,373,707,18,735,725,-10,0,0,,,,,,
3773833,2015,8,22,6,DL,2321,N836DN,MSP,LAX,1938,1939,1,79,2058,242,300,197,1535,2215,24,2140,2239,59,0,0,,59,0,0,0,0
1643561,2015,4,15,3,DL,2604,N991DL,RSW,ATL,1911,1907,-4,12,1919,114,106,79,515,2038,15,2105,2053,-12,0,0,,,,,,
370257,2015,1,25,7,DL,2523,N922DL,FLL,JFK,1215,1205,-10,26,1231,180,171,136,1069,1447,9,1515,1456,-19,0,0,,,,,,
606361,2015,2,10,2,AA,2291,N852AA,DFW,MIA,700,652,-8,14,706,159,168,135,1121,1021,19,1039,1040,1,0,0,,,,,,
1318219,2015,3,26,4,UA,493,N494UA,ORD,SFO,1730,1735,5,12,1747,287,253,237,1846,1944,4,2017,1948,-29,0,0,,,,,,
1999383,2015,5,7,4,HA,314,N484HA,LIH,HNL,1925,1920,-5,6,1926,33,38,23,102,1949,9,1958,1958,0,0,0,,,,,,
3319479,2015,7,26,7,WN,41,N363SW,HOU,CRP,1810,1822,12,5,1827,45,39,30,187,1857,4,1855,1901,6,0,0,,,,,,
4982356,2015,11,7,6,UA,351,N37253,SFO,SEA,2318,2312,-6,10,2322,130,103,88,679,50,5,128,55,-33,0,0,,,,,,
1508108,2015,4,7,2,B6,940,N587JB,SRQ,BOS,1307,1300,-7,11,1311,181,176,160,1220,1551,5,1608,1556,-12,0,0,,,,,,
3587864,2015,8,11,2,DL,1108,N688DL,MSP,ATL,1500,1457,-3,10,1507,145,130,111,907,1758,9,1825,1807,-18,0,0,,,,,,
2228833,2015,5,21,4,US,645,N902AW,OGG,PHX,2230,2218,-12,9,2227,344,306,292,2845,619,5,714,624,-50,0,0,,,,,,
3305615,2015,7,25,6,AS,404,N569AS,PDX,SJC,2042,2035,-7,12,2047,102,102,86,569,2213,4,2224,2217,-7,0,0,,,,,,
2345314,2015,5,29,5,VX,365,N626VA,BOS,LAX,1115,1118,3,12,1130,375,368,347,2611,1417,9,1430,1426,-4,0,0,,,,,,
2848545,2015,6,28,7,UA,1691,N66837,LAX,ORD,1446,1450,4,15,1505,256,257,225,1744,2050,17,2102,2107,5,0,0,,,,,,
3170477,2015,7,17,5,OO,5304,N494CA,ONT,SFO,1914,1919,5,12,1931,87,75,59,363,2030,4,2041,2034,-7,0,0,,,,,,
3684818,2015,8,17,1,OO,2873,N864AS,LAX,TUS,1206,1202,-4,19,1221,94,90,67,451,1328,4,1340,1332,-8,0,0,,,,,,
1905796,2015,5,2,6,HA,286,N480HA,HNL,OGG,556,552,-4,14,606,36,45,23,100,629,8,632,637,5,0,0,,,,,,
1313109,2015,3,26,4,MQ,3640,N518MQ,LGA,STL,1229,1227,-2,27,1254,174,172,140,888,1414,5,1423,1419,-4,0,0,,,,,,
5670409,2015,12,22,2,WN,1401,N8655D,LAS,DAL,855,947,52,13,1000,160,143,125,1067,1405,5,1335,1410,35,0,0,,0,0,3,32,0
365027,2015,1,25,7,OO,4551,N448SW,RDM,SLC,615,606,-9,14,620,99,102,77,525,837,11,854,848,-6,0,0,,,,,,
740713,2015,2,18,3,AA,355,N3LAAA,LGA,ORD,1805,1750,-15,22,1812,171,168,115,733,1907,31,1956,1938,-18,0,0,,,,,,
2355089,2015,5,29,5,EV,3961,N16541,ORD,TYS,2112,2133,21,20,2153,94,94,71,475,4,3,2346,7,21,0,0,,0,0,21,0,0
4089275,2015,9,11,5,NK,310,N531NK,LAX,FLL,2100,2228,88,9,2237,286,288,275,2343,612,4,446,616,90,0,0,,2,0,1,87,0
4005482,2015,9,6,7,DL,1861,N931DL,ATL,LIT,1350,1346,-4,15,1401,97,85,66,453,1407,4,1427,1411,-16,0,0,,,,,,
3618026,2015,8,13,4,B6,598,N809JB,SEA,BOS,1056,1106,10,13,1119,319,307,289,2496,1908,5,1915,1913,-2,0,0,,,,,,
3474762,2015,8,4,2,WN,792,N731SA,STL,GRR,2000,2037,37,8,2045,70,65,53,382,2238,4,2210,2242,32,0,0,,0,0,3,29,0
2772205,2015,6,23,2,F9,1400,N201FR,SEA,CLE,2325,2334,9,13,2347,260,233,211,2021,618,9,645,627,-18,0,0,,,,,,
4016331,2015,9,7,1,MQ,3211,N604MQ,DFW,AMA,1035,1029,-6,21,1050,80,76,50,312,1140,5,1155,1145,-10,0,0,,,,,,
2594965,2015,6,13,6,DL,760,N591NW,SMF,ATL,1240,1240,0,16,1256,276,265,241,2092,1957,8,2016,2005,-11,0,0,,,,,,
1978727,2015,5,6,3,DL,2149,N901DA,DEN,MSP,1540,1535,-5,39,1614,116,144,101,680,1855,4,1836,1859,23,0,0,,23,0,0,0,0
3843810,2015,8,27,4,WN,380,N441WN,MDW,BNA,755,753,-2,9,802,80,73,57,395,859,7,915,906,-9,0,0,,,,,,
5734226,2015,12,26,6,WN,4491,N8653A,OAK,MDW,1450,1502,12,10,1512,245,237,222,1844,2054,5,2055,2059,4,0,0,,,,,,
5251457,2015,11,25,3,WN,888,N268WN,BUR,OAK,700,709,9,22,731,80,82,53,325,824,7,820,831,11,0,0,,,,,,
4431306,2015,10,3,6,AS,356,N594AS,14747,13796,2145,2139,-6,18,2157,119,117,94,672,2331,5,2344,2336,-8,0,0,,,,,,
2276134,2015,5,25,1,EV,5171,N923EV,TRI,ATL,941,936,-5,14,950,61,68,44,227,1034,10,1042,1044,2,0,0,,,,,,
3471841,2015,8,4,2,OO,3458,N224AG,SEA,SLC,1710,1705,-5,16,1721,119,109,90,689,1951,3,2009,1954,-15,0,0,,,,,,
3820273,2015,8,25,2,OO,5302,N479CA,SMF,SFO,1727,1722,-5,14,1736,46,47,30,86,1806,3,1813,1809,-4,0,0,,,,,,
46770,2015,1,4,7,OO,6497,N962SW,FAT,DEN,600,559,-1,22,621,145,147,120,844,921,5,925,926,1,0,0,,,,,,
5036074,2015,11,11,3,DL,1286,N905DA,ATL,LGA,1045,1045,0,32,1117,136,170,130,762,1327,8,1301,1335,34,0,0,,34,0,0,0,0
2004877,2015,5,8,5,WN,586,N737JW,BUR,LAS,810,806,-4,12,818,60,60,44,223,902,4,910,906,-4,0,0,,,,,,
5078992,2015,11,13,5,EV,5909,N14542,ORD,LAN,2057,2058,1,16,2114,56,54,35,179,2249,3,2253,2252,-1,0,0,,,,,,
372023,2015,1,25,7,OO,6326,N983CA,BOI,SFO,1402,1407,5,11,1418,110,100,85,522,1443,4,1452,1447,-5,0,0,,,,,,
4580259,2015,10,13,2,AA,1276,N3GJAA,11298,14635,1030,1038,8,13,1051,155,145,129,1017,1400,3,1405,1403,-2,0,0,,,,,,
3951260,2015,9,2,3,AA,1959,N725UW,DCA,TPA,1925,1917,-8,37,1954,141,162,118,814,2152,7,2146,2159,13,0,0,,,,,,
2479091,2015,6,6,6,EV,3256,N13550,ORD,CAK,1435,1440,5,21,1501,84,74,50,343,1651,3,1659,1654,-5,0,0,,,,,,
438767,2015,1,29,4,EV,4908,N538CA,GSO,ATL,1810,1812,2,19,1831,86,78,51,306,1922,8,1936,1930,-6,0,0,,,,,,
1826026,2015,4,27,1,WN,9,N523SW,DAL,HOU,900,907,7,9,916,70,59,45,239,1001,5,1010,1006,-4,0,0,,,,,,
2808877,2015,6,26,5,WN,15,N464WN,MDW,DAL,700,700,0,7,707,135,124,113,793,900,4,915,904,-11,0,0,,,,,,
4765964,2015,10,25,7,WN,384,N442WN,11540,12889,720,715,-5,15,730,105,102,83,583,753,4,805,757,-8,0,0,,,,,,
1190165,2015,3,18,3,US,2174,N965UW,LGA,DCA,2100,2133,33,16,2149,79,78,47,214,2236,15,2219,2251,32,0,0,,0,0,32,0,0
5688165,2015,12,23,3,EV,5128,N937EV,ATL,VLD,1025,1028,3,14,1042,65,57,39,208,1121,4,1130,1125,-5,0,0,,,,,,
4437255,2015,10,4,7,AA,1760,N661AW,13303,11057,1130,1131,1,14,1145,128,124,95,650,1320,15,1338,1335,-3,0,0,,,,,,
5194384,2015,11,21,6,MQ,3250,N679MQ,MIA,CMH,920,916,-4,11,927,165,153,139,990,1146,3,1205,1149,-16,0,0,,,,,,
2822849,2015,6,26,5,AA,268,N3FVAA,DFW,SEA,2030,2232,122,17,2249,257,235,211,1660,20,7,2247,27,100,0,0,,0,0,0,85,15
302968,2015,1,20,2,DL,2164,N332NB,MSP,DCA,1926,1925,-1,24,1949,140,144,117,931,2246,3,2246,2249,3,0,0,,,,,,
4002524,2015,9,6,7,VX,231,N625VA,ORD,LAX,1030,1032,2,10,1042,260,260,239,1744,1241,11,1250,1252,2,0,0,,,,,,
1988022,2015,5,7,4,UA,388,N446UA,SFO,ORD,815,809,-6,22,831,266,249,216,1846,1407,11,1441,1418,-23,0,0,,,,,,
4327557,2015,9,27,7,WN,927,N7708E,DAL,MCI,1210,1217,7,10,1227,85,80,66,460,1333,4,1335,1337,2,0,0,,,,,,
4554378,2015,10,11,7,DL,1236,N902DA,10397,14193,1741,1739,-2,11,1750,72,60,45,271,1735,4,1753,1739,-14,0,0,,,,,,
330956,2015,1,22,4,UA,1702,N66831,ORD,MCO,1605,1603,-2,15,1618,161,151,130,1005,1928,6,1946,1934,-12,0,0,,,,,,
4460636,2015,10,5,1,WN,796,N966WN,10529,10821,1815,1823,8,5,1828,80,55,47,283,1915,3,1935,1918,-17,0,0,,,,,,
5419143,2015,12,6,7,AA,677,N560UW,LAS,PHL,900,858,-2,15,913,281,271,250,2176,1623,6,1641,1629,-12,0,0,,,,,,
4289042,2015,9,24,4,AS,28,N469AS,SEA,MSP,1840,1908,28,16,1924,195,190,170,1399,14,4,2355,18,23,0,0,,0,0,23,0,0
2323927,2015,5,28,4,B6,61,N706JB,BOS,SJU,708,706,-2,25,731,239,240,209,1674,1100,6,1107,1106,-1,0,0,,,,,,
486036,2015,2,2,1,OO,3499,N699BR,SLC,PDX,800,804,4,17,821,115,129,108,630,909,4,855,913,18,0,0,,14,0,4,0,0
2537890,2015,6,10,3,EV,2621,N675AE,DFW,VPS,700,707,7,26,733,120,130,95,641,908,9,900,917,17,0,0,,10,0,7,0,0
3593291,2015,8,11,2,MQ,3186,N670MQ,DFW,GRI,2015,2013,-2,17,2030,116,102,79,561,2149,6,2211,2155,-16,0,0,,,,,,
5163309,2015,11,19,4,DL,1131,N959DL,LGA,FLL,1059,1054,-5,28,1122,200,193,161,1076,1403,4,1419,1407,-12,0,0,,,,,,
3469104,2015,8,4,2,AA,1776,N952UW,BOS,PHL,1430,1427,-3,24,1451,95,92,61,280,1552,7,1605,1559,-6,0,0,,,,,,
5240277,2015,11,24,2,DL,1133,N337NB,DTW,BNA,1221,1219,-2,12,1231,106,82,64,456,1235,6,1307,1241,-26,0,0,,,,,,
1259468,2015,3,23,1,AA,1176,N3BEAA,DFW,SNA,855,909,14,12,921,199,195,178,1205,1019,5,1014,1024,10,0,0,,,,,,
5601804,2015,12,17,4,AA,653,N806AW,PHX,ANC,2050,2047,-3,17,2104,364,339,318,2552,22,4,54,26,-28,0,0,,,,,,
5160268,2015,11,19,4,AA,1911,N753US,LAX,IAD,800,756,-4,19,815,293,281,258,2288,1533,4,1553,1537,-16,0,0,,,,,,
3206748,2015,7,20,1,AA,1539,N4WPAA,RDU,ORD,700,658,-2,23,721,129,127,98,646,759,6,809,805,-4,0,0,,,,,,
4899298,2015,11,2,1,UA,511,N39418,IAD,ORD,1657,1652,-5,14,1706,135,113,91,588,1737,8,1812,1745,-27,0,0,,,,,,
3127755,2015,7,15,3,AA,1344,N502AA,ORD,AUS,1128,1124,-4,12,1136,152,143,125,978,1341,6,1400,1347,-13,0,0,,,,,,
4453090,2015,10,5,1,B6,717,N375JB,10721,12478,1045,1035,-10,17,1052,66,76,51,187,1143,8,1151,1151,0,0,0,,,,,,
1590086,2015,4,12,7,UA,1455,N33289,IAH,SEA,1532,1551,19,24,1615,281,286,258,1874,1833,4,1813,1837,24,0,0,,5,0,19,0,0
2390195,2015,6,1,1,WN,2881,N794SW,PHX,SNA,935,933,-2,11,944,80,72,56,338,1040,5,1055,1045,-10,0,0,,,,,,
1150779,2015,3,16,1,WN,4373,N927WN,LAX,RNO,1435,1440,5,7,1447,80,69,57,391,1544,5,1555,1549,-6,0,0,,,,,,
3215357,2015,7,20,1,AA,324,N3CNAA,DCA,ORD,1510,1519,9,24,1543,132,149,90,612,1613,35,1622,1648,26,0,0,,17,0,0,9,0
5390945,2015,12,4,5,WN,183,N628SW,HOU,OKC,825,817,-8,10,827,80,84,69,419,936,5,945,941,-4,0,0,,,,,,
1658047,2015,4,16,4,WN,1084,N626SW,OAK,PHX,1700,1750,50,8,1758,110,107,93,646,1931,6,1850,1937,47,0,0,,0,0,35,12,0
987307,2015,3,6,5,MQ,3054,N678MQ,CVG,JFK,1250,1306,16,20,1326,121,116,90,589,1456,6,1451,1502,11,0,0,,,,,,
1163791,2015,3,17,2,AA,324,N3CJAA,DFW,MCO,1055,1057,2,22,1119,140,149,122,985,1421,5,1415,1426,11,0,0,,,,,,
3779609,2015,8,23,7,DL,828,N328NB,MEM,MSP,1015,1036,21,11,1047,132,110,97,700,1224,2,1227,1226,-1,0,0,,,,,,
2257601,2015,5,23,6,OO,6538,N927SW,DEN,IDA,1852,2015,83,10,2025,99,79,64,458,2129,5,2031,2134,63,0,0,,0,0,0,63,0
1064610,2015,3,11,3,US,1835,N583UW,PHL,TPA,950,945,-5,17,1002,175,158,138,920,1220,3,1245,1223,-22,0,0,,,,,,
240281,2015,1,16,5,UA,1701,N77258,FLL,EWR,1355,1358,3,12,1410,185,178,156,1065,1646,10,1700,1656,-4,0,0,,,,,,
539530,2015,2,5,4,AA,390,N3EXAA,ORD,RDU,1455,1454,-1,12,1506,106,103,87,646,1733,4,1741,1737,-4,0,0,,,,,,
2303547,2015,5,26,2,WN,980,N709SW,DEN,SLC,2015,2011,-4,12,2023,85,78,64,391,2127,2,2140,2129,-11,0,0,,,,,,
3170338,2015,7,17,5,EV,5040,N606LR,HPN,ATL,1905,1858,-7,18,1916,134,131,106,780,2102,7,2119,2109,-10,0,0,,,,,,
2675625,2015,6,18,4,UA,656,N801UA,PVD,ORD,915,1017,62,27,1044,157,166,135,849,1159,4,1052,1203,71,0,0,,71,0,0,0,0
1926216,2015,5,3,7,EV,5442,N937EV,ATL,AEX,1305,1330,25,10,1340,97,83,70,500,1350,3,1342,1353,11,0,0,,,,,,
442863,2015,1,30,5,US,567,N583UW,SAN,PHX,630,836,126,23,859,87,74,47,304,1046,4,857,1050,113,0,0,,0,0,0,0,113
330272,2015,1,22,4,EV,4335,N16919,EWR,JAX,1528,1523,-5,21,1544,160,170,143,820,1807,6,1808,1813,5,0,0,,,,,,
1210474,2015,3,20,5,UA,358,N839UA,IAH,PHL,729,724,-5,33,757,198,187,146,1325,1123,8,1147,1131,-16,0,0,,,,,,
1584337,2015,4,12,7,OO,7394,N487CA,SLC,SGU,945,941,-4,19,1000,62,63,40,272,1040,4,1047,1044,-3,0,0,,,,,,
847401,2015,2,25,3,US,2124,N754UW,DCA,BOS,1530,1527,-3,12,1539,91,86,62,399,1641,12,1701,1653,-8,0,0,,,,,,
3365715,2015,7,29,3,OO,5640,N980SW,SBA,SFO,1225,1215,-10,19,1234,70,71,46,262,1320,6,1335,1326,-9,0,0,,,,,,
1687386,2015,4,18,6,AA,1696,N3CDAA,LGA,MIA,1355,1348,-7,23,1411,195,198,148,1096,1639,27,1710,1706,-4,0,0,,,,,,
2401849,2015,6,1,1,DL,1569,N928AT,ATL,EVV,2135,2149,14,19,2208,81,75,52,350,2200,4,2156,2204,8,0,0,,,,,,
2079827,2015,5,12,2,WN,2419,N783SW,LAS,SAT,2025,2030,5,12,2042,150,158,141,1069,103,5,55,108,13,0,0,,,,,,
4581292,2015,10,13,2,EV,5070,N166PQ,13577,10397,1135,1125,-10,13,1138,78,77,58,317,1236,6,1253,1242,-11,0,0,,,,,,
2074901,2015,5,12,2,WN,752,N930WN,ISP,FLL,1525,1517,-8,7,1524,185,164,153,1092,1757,4,1830,1801,-29,0,0,,,,,,
864964,2015,2,26,4,UA,1420,N37466,SFO,IAD,1645,1647,2,18,1705,310,289,267,2419,32,4,55,36,-19,0,0,,,,,,
3001907,2015,7,7,2,MQ,3097,N695MQ,DFW,ROW,2150,2153,3,14,2207,88,85,68,435,2215,3,2218,2218,0,0,0,,,,,,
2042536,2015,5,10,7,DL,1216,N340NB,SAT,DTW,1650,1646,-4,11,1657,186,182,164,1214,2041,7,2056,2048,-8,0,0,,,,,,
5770251,2015,12,28,1,DL,2586,N555NW,MCO,ATL,1830,1832,2,12,1844,100,102,80,404,2004,10,2010,2014,4,0,0,,,,,,
5277816,2015,11,27,5,OO,4853,N814SK,IAH,MSP,740,736,-4,58,834,177,191,128,1034,1042,5,1037,1047,10,0,0,,,,,,
3169020,2015,7,17,5,EV,4321,N15980,PVD,EWR,1748,1755,7,12,1807,70,61,42,160,1849,7,1858,1856,-2,0,0,,,,,,
4813680,2015,10,28,3,EV,4711,N48901,11278,11618,703,655,-8,11,706,72,56,38,199,744,7,815,751,-24,0,0,,,,,,
2438572,2015,6,4,4,DL,2076,N545US,SEA,DTW,730,723,-7,15,738,249,246,224,1927,1422,7,1439,1429,-10,0,0,,,,,,
3872451,2015,8,28,5,OO,5335,N699BR,ORD,MKE,1918,1920,2,25,1945,49,49,16,67,2001,8,2007,2009,2,0,0,,,,,,
2411733,2015,6,2,2,WN,290,N243WN,SNA,SMF,1405,1405,0,9,1414,85,81,68,404,1522,4,1530,1526,-4,0,0,,,,,,
2379504,2015,5,31,7,DL,2337,N976DL,ATL,DAY,1550,1547,-3,60,1647,95,126,62,432,1749,4,1725,1753,28,0,0,,28,0,0,0,0
5367878,2015,12,2,3,OO,4589,N803SK,DEN,SLC,1750,1743,-7,15,1758,92,86,67,391,1905,4,1922,1909,-13,0,0,,,,,,
5130160,2015,11,17,2,OO,4552,N427SW,DTW,LAN,1021,1013,-8,19,1032,44,41,19,74,1051,3,1105,1054,-11,0,0,,,,,,
5742459,2015,12,27,7,WN,1709,N365SW,SAT,ELP,700,,,,,95,,,496,,,735,,,0,1,B,,,,,
4195477,2015,9,18,5,AA,528,N831AW,CMH,PHX,1755,1745,-10,19,1804,254,280,254,1670,1918,7,1909,1925,16,0,0,,16,0,0,0,0
5403601,2015,12,4,5,DL,1730,N303DQ,ATL,CHS,2202,2158,-4,20,2218,69,69,42,259,2300,7,2311,2307,-4,0,0,,,,,,
4765119,2015,10,25,7,WN,1029,N8301J,14057,13232,625,624,-1,12,636,240,219,201,1751,1157,6,1225,1203,-22,0,0,,,,,,
2102925,2015,5,14,4,OO,2750,N889AS,PHX,YUM,1000,957,-3,16,1013,60,54,35,160,1048,3,1100,1051,-9,0,0,,,,,,
224495,2015,1,15,4,EV,4171,N12126,EWR,MSN,1413,1440,27,20,1500,157,141,119,799,1559,2,1550,1601,11,0,0,,,,,,
4929783,2015,11,4,3,EV,5786,N11536,VPS,IAH,1502,1500,-2,17,1517,116,120,95,528,1652,8,1658,1700,2,0,0,,,,,,
1499171,2015,4,6,1,NK,968,N507NK,ORD,BWI,2104,2206,62,22,2228,108,102,75,622,43,5,2352,48,56,0,0,,1,0,15,40,0
1280180,2015,3,24,2,OO,5209,N726SK,ASE,ORD,1253,1250,-3,8,1258,157,160,144,1013,1622,8,1630,1630,0,0,0,,,,,,
392880,2015,1,26,1,US,2193,,LGA,DCA,1900,,,,,79,,,214,,,2019,,,0,1,B,,,,,
2920992,2015,7,2,4,MQ,3177,N830MQ,MGM,DFW,1905,1857,-8,9,1906,122,127,100,622,2046,18,2107,2104,-3,0,0,,,,,,
4929041,2015,11,4,3,DL,468,N711ZX,SFO,JFK,1420,1412,-8,32,1444,330,332,293,2586,2237,7,2250,2244,-6,0,0,,,,,,
4867203,2015,10,31,6,DL,1385,N986AT,12945,10397,1353,1351,-2,10,1401,83,77,61,304,1502,6,1516,1508,-8,0,0,,,,,,
2064904,2015,5,12,2,WN,3945,N8316H,PVD,BWI,545,542,-3,13,555,90,78,55,327,650,10,715,700,-15,0,0,,,,,,
1486838,2015,4,6,1,OO,4704,N441SW,DTW,SBN,840,833,-7,21,854,62,60,34,157,928,5,942,933,-9,0,0,,,,,,
2792385,2015,6,25,4,OO,5603,N738SK,PHX,SFO,750,746,-4,17,803,130,113,92,651,935,4,1000,939,-21,0,0,,,,,,
4161041,2015,9,16,3,DL,1732,N948DL,CLE,ATL,1630,1635,5,15,1650,110,105,82,554,1812,8,1820,1820,0,0,0,,,,,,
519497,2015,2,4,3,EV,5087,N936EV,ATL,MLU,1028,1114,46,15,1129,99,93,76,448,1145,2,1107,1147,40,0,0,,0,0,40,0,0
5137244,2015,11,17,2,B6,1098,N274JB,DCA,BDL,1740,1746,6,27,1813,79,87,52,313,1905,8,1859,1913,14,0,0,,,,,,
4576017,2015,10,13,2,OO,4562,N170PQ,13433,13487,625,615,-10,14,629,98,79,61,449,730,4,803,734,-29,0,0,,,,,,
4428367,2015,10,3,6,WN,699,N670SW,14107,13851,1630,1631,1,8,1639,125,114,103,833,2022,3,2035,2025,-10,0,0,,,,,,
2406503,2015,6,2,2,MQ,3247,N825MQ,ORD,EVV,855,853,-2,17,910,76,64,44,272,954,3,1011,957,-14,0,0,,,,,,
4435916,2015,10,4,7,AS,843,N532AS,14747,12758,1010,1008,-2,36,1044,375,390,349,2688,1333,5,1325,1338,13,0,0,,,,,,
320053,2015,1,21,3,UA,1670,N69826,SFO,SEA,2235,2238,3,17,2255,130,120,97,679,32,6,45,38,-7,0,0,,,,,,
4695317,2015,10,20,2,B6,506,N587JB,11697,11618,1450,1443,-7,14,1457,177,169,148,1065,1725,7,1747,1732,-15,0,0,,,,,,
3678150,2015,8,17,1,WN,2865,N723SW,PDX,SNA,600,556,-4,16,612,150,143,123,859,815,4,830,819,-11,0,0,,,,,,
4603632,2015,10,14,3,DL,2008,N364NW,11292,13487,1745,1744,-1,15,1759,117,111,87,680,2026,9,2042,2035,-7,0,0,,,,,,
5290921,2015,11,28,6,WN,3962,N269WN,PHX,ABQ,700,655,-5,11,706,60,55,39,328,745,5,800,750,-10,0,0,,,,,,
1384424,2015,3,30,1,NK,1069,N510NK,CLE,LAS,1915,1910,-5,7,1917,280,255,242,1824,2019,6,2055,2025,-30,0,0,,,,,,
